period,year,quarter,county,Electric,Hydrogen,PHEV,total
2025-Q4,2025,4,Out Of State,931,0,44,975
2025-Q4,2025,4,Placer,843,2,82,927
2025-Q4,2025,4,Plumas,5,0,0,5
2025-Q4,2025,4,Riverside,3262,4,413,3679
2025-Q4,2025,4,Sacramento,2062,2,280,2344
2025-Q4,2025,4,San Benito,78,0,4,82
2025-Q4,2025,4,San Bernardino,2516,3,260,2779
2025-Q4,2025,4,San Diego,5602,5,758,6365
2025-Q4,2025,4,San Francisco,1591,3,202,1796
2025-Q4,2025,4,San Joaquin,870,1,109,980
2025-Q4,2025,4,San Luis Obispo,291,0,47,338
2025-Q4,2025,4,San Mateo,2385,2,246,2633
2025-Q4,2025,4,Santa Barbara,501,0,81,582
2025-Q4,2025,4,Santa Clara,8697,6,590,9293
2025-Q4,2025,4,Santa Cruz,260,0,52,312
2025-Q4,2025,4,Shasta,92,0,19,111
2025-Q4,2025,4,Sierra,5,0,0,5
2025-Q4,2025,4,Siskiyou,9,0,2,11
2025-Q4,2025,4,Solano,496,1,58,555
2025-Q4,2025,4,Sonoma,587,0,102,689
2025-Q4,2025,4,Stanislaus,334,0,38,372
2025-Q4,2025,4,Sutter,52,0,9,61
2025-Q4,2025,4,Tehama,13,0,5,18
2025-Q4,2025,4,Trinity,1,0,1,2
2025-Q4,2025,4,Tulare,204,0,40,244
2025-Q4,2025,4,Tuolumne,31,0,7,38
2025-Q4,2025,4,Ventura,1425,2,194,1621
2025-Q4,2025,4,Yolo,303,0,33,336
2025-Q4,2025,4,Yuba,44,0,6,50
